Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2009,0000068240,5,          ,                              ,                         ,  ,05,0000139895,0,MINNEQUA WORKS CREDIT UNION   ,1549 E ABRIENDO AVE                     ,PUEBLO                   ,CO,81004     ,84-0398950
2009,0000068241,5,          ,                              ,                         ,  ,02,0000339881,0,DIAMOND CREDIT UNION          ,1600 MEDICAL DRIVE                      ,POTTSTOWN                ,PA,19464     ,23-1320654
2009,0000068242,5,          ,                              ,                         ,  ,03,0000066859,0,MEMBERS ADVANTAGE CU          ,3064 OHIO ST.                           ,MICHIGAN CITY            ,IN,46360     ,35-6032041
2009,0000068244,5,          ,                              ,                         ,  ,05,0000351850,0,FIRST FINANCIAL CREDIT UNION  ,601 TIJERAS NW                          ,ALBUQUERQUE              ,NM,87102     ,85-0102571
2009,0000068248,5,          ,                              ,                         ,  ,03,0001067832,0,FORUM CREDIT UNION            ,11313 USA PARKWAY                       ,FISHERS                  ,IN,46037     ,35-0779057
2009,0000068251,5,          ,                              ,                         ,  ,04,0000594181,0,UNITED HERITAGE CREDIT UNION  ,12208 NORTH MOPAC EXPRESSWAY            ,AUSTIN                   ,TX,78758     ,74-1288659
2009,0000068253,5,          ,                              ,                         ,  ,05,0000084458,0,MOUNTAINCREST CREDIT UNION    ,1328 BROADWAY                           ,EVERETT                  ,WA,98201     ,91-0596314
2009,0000068255,5,          ,                              ,                         ,  ,05,0000043198,0,PROGRESSIONS CREDIT UNION     ,2919 E MISSION AVE                      ,SPOKANE                  ,WA,99202-3691,91-0419495
2009,0000068256,5,          ,                              ,                         ,  ,02,0000279874,0,BELCO CCU                     ,449 EISENHOWER BLVD                     ,HARRISBURG               ,PA,17111     ,23-1445884
2009,0000068257,5,          ,                              ,                         ,  ,05,0000056245,0,POTELCO UNITED CREDIT UNION   ,P.O. BOX 4909                           ,POCATELLO                ,ID,83205-4909,82-0202675
2009,0000068259,5,          ,                              ,                         ,  ,03,0001114417,0,INDIANA MEMBERS CREDIT UNION  ,4790 EAST 96TH STREE  STE. 120          ,INDIANAPOLIS             ,IN,46240     ,35-0997241
2009,0000068266,5,          ,                              ,                         ,  ,05,0000045932,0,PIKES PEAK CREDIT UNION       ,1616 N CIRCLE DR                        ,COLORADO SPRINGS         ,CO,80909     ,84-0409862
2009,0000068271,5,          ,                              ,                         ,  ,05,0000652285,0,TWINSTAR CREDIT UNION         ,4525 INTELCO LOOP SE                    ,LACEY                    ,WA,98503     ,91-0440744
2009,0000068274,5,          ,                              ,                         ,  ,05,0000059980,0,HORIZONS NORTH CREDIT UNION   ,11455 PEARL STREET                      ,NORTHGLENN               ,CO,80233     ,84-6031895
2009,0000068278,5,          ,                              ,                         ,  ,05,0000802099,0,GESA CREDIT UNION             ,51 GAGE BLVD                            ,RICHLAND                 ,WA,99352     ,91-0616262
2009,0000068281,5,          ,                              ,                         ,  ,05,0001898905,0,FIRST TECH CREDIT UNION       ,PO BOX 2100                             ,BEAVERTON                ,OR,97075     ,93-0412056
2009,0000068284,5,          ,                              ,                         ,  ,05,0000040934,0,AVISTA CORP CREDIT UNION      ,PO BOX 3727                             ,SPOKANE                  ,WA,99220     ,91-6033165
2009,0000068287,5,          ,                              ,                         ,  ,03,0000800280,0,CENTRA CREDIT UNION           ,P. O. BOX 789                           ,COLUMBUS                 ,IN,47202-0789,35-0885381
2009,0000068295,5,          ,                              ,                         ,  ,05,0000042830,0,IDADIV CREDIT UNION           ,1822 N MIDLAND BLVD                     ,NAMPA                    ,ID,83653     ,82-0202653
2009,0000068296,5,          ,                              ,                         ,  ,02,0000046743,0,WHITE ROSE CREDIT UNION       ,3498 INDUSTRIAL DR                      ,YORK                     ,PA,17402-9050,23-1402813
2009,0000068297,5,          ,                              ,                         ,  ,02,0000039282,0,NORRISTOWN BELL CREDIT UNION  ,1407 ERBS MILL ROAD                     ,BLUE BELL                ,PA,19422     ,23-1381955
2009,0000068298,5,          ,                              ,                         ,  ,05,0000226669,0,TAPCO CREDIT UNION            ,6312 19TH ST W                          ,TACOMA                   ,WA,98466     ,91-0176216
2009,0000068300,5,          ,                              ,                         ,  ,04,0000036755,0,SOUTH TEXAS AREA RESOURCES CRE,10429 LEOPARD ST                        ,CORPUS CHRISTI           ,TX,78410     ,74-1389629
2009,0000068301,5,          ,                              ,                         ,  ,03,0000299678,0,FLORIDA COMMERCE CU           ,1620 FUTURA DR SUITE 100                ,TALLAHASSEE              ,FL,32317     ,59-0687423
2009,0000068302,5,          ,                              ,                         ,  ,03,0000150757,0,FIVE STAR CREDIT UNION        ,411 NORTH FOSTER ST                     ,DOTHAN                   ,AL,36303     ,58-0960142
2009,0000068304,5,          ,                              ,                         ,  ,05,0000043357,0,LOWER VALLEY CREDIT UNION     ,301 S. 7TH STREET                       ,SUNNYSIDE                ,WA,98944     ,91-0615945
2009,0000068311,5,          ,                              ,                         ,  ,05,0000534158,0,WATERMARK CREDIT UNION        ,808 HOWELL STREET                       ,SEATTLE                  ,WA,98101     ,91-0575915
2009,0000068312,5,          ,                              ,                         ,  ,01,0000055581,0,CITIZENS CREDIT UNION         ,435 S WESTNEDGE AVE                     ,KALAMAZOO                ,MI,49009-5098,38-1544620
2009,0000068315,5,          ,                              ,                         ,  ,05,0000515340,0,SEATTLE METROPOLITAN CREDIT UN,PO BOX 780                              ,SEATTLE                  ,WA,98111-0780,91-0176215
2009,0000068317,5,          ,                              ,                         ,  ,04,0000124692,0,EMPOWER CREDIT UNION          ,231 W. MICHIGAN STREET                  ,MILWAUKEE                ,WI,53203     ,39-1909991
2009,0000068318,5,          ,                              ,                         ,  ,04,0000056909,0,FIRST CHOICE CREDIT UNION     ,1401 N MAIZE RD                         ,WICHITA                  ,KS,67212     ,48-6108874
2009,0000068321,5,          ,                              ,                         ,  ,05,0000048748,0,CALIFORNIA COMMUNITY CREDIT UN,8815 FOLSOM BOULEVARD                   ,SACRAMENTO               ,CA,95826-3206,94-1175532
2009,0000068322,5,          ,                              ,                         ,  ,01,0000533490,0,CFCU COMMUNITY CREDIT UNION   ,1030 CRAFT RD.                          ,ITHACA                   ,NY,14850     ,15-0574036
2009,0000068324,5,          ,                              ,                         ,  ,01,0000069095,0,SACO VALLEY CREDIT UNION      ,PO BOX 740                              ,SACO                     ,ME,04072     ,01-0203515
2009,0000068325,5,          ,                              ,                         ,  ,04,0000047021,0,EMPLOYEES CREDIT UNION        ,8989 HARRY HINES BLVD                   ,DALLAS                   ,TX,75235     ,75-0926100
2009,0000068342,5,          ,                              ,                         ,  ,01,0000123822,0,HUDSON RIVER CCU              ,312 PALMER AVE                          ,CORINTH                  ,NY,12822     ,14-1407718
2009,0000068344,5,          ,                              ,                         ,  ,03,0000099402,0,MAGNIFY CREDIT UNION          ,1010 NORTH CHURCH AVENUE                ,MULBERRY                 ,FL,33860     ,59-0683250
2009,0000068349,5,          ,                              ,                         ,  ,01,0000171833,0,TREMONT CREDIT UNION          ,P.O. BOX 850649                         ,BRAINTREE                ,MA,02185     ,04-3414490
2009,0000068350,5,          ,                              ,                         ,  ,05,0000072656,0,COLORADO UNITED CREDIT UNION  ,1501 DEL NORTE STREET                   ,DENVER                   ,CO,80221     ,84-0445570
2009,0000068353,5,          ,                              ,                         ,  ,05,0000410563,0,WESTMARK CREDIT UNION         ,PO BOX 2869                             ,IDAHO FALLS              ,ID,83403-2869,82-0218879
2009,0000068356,5,          ,                              ,                         ,  ,05,0000061160,0,FIRST IMPERIAL CREDIT UNION   ,1602  WEST MAIN STREET                  ,EL CENTRO                ,CA,92243     ,95-1652773
2009,0000068359,5,          ,                              ,                         ,  ,04,0000477680,0,VELOCITY CREDIT UNION         ,610 EAST 11TH STREET                    ,AUSTIN                   ,TX,78701     ,74-1200165
2009,0000068362,5,          ,                              ,                         ,  ,05,0000646425,0,SCHOOL EMPLOYEES CREDIT UNION ,325 EASTLAKE AVE E                      ,SEATTLE                  ,WA,98109     ,91-0403815
2009,0000068366,5,          ,                              ,                         ,  ,05,0001341774,0,SAFE CREDIT UNION             ,3720 MADISON AVE                        ,NORTH HIGHLANDS          ,CA,95660     ,94-1179501
2009,0000068368,5,          ,                              ,                         ,  ,04,0000040860,0,ACCESS CREDIT UNION           ,1807 W CERMAK ROAD                      ,BROADVIEW                ,IL,60155     ,36-6068676
2009,0000068369,5,          ,                              ,                         ,  ,04,0000071032,0,UNITED COMMUNITY CREDIT UNION ,1700 16TH STREET                        ,GALENA PARK              ,TX,77547     ,74-1154065
2009,0000068371,5,          ,                              ,                         ,  ,05,0000042697,0,AMERICAN LAKE CREDIT UNION    ,9900 VETERANS DRIVE SW                  ,TACOMA                   ,WA,98493     ,91-0564948
2009,0000068372,5,          ,                              ,                         ,  ,05,0000169918,0,ALTIER CREDIT UNION           ,1511 N. PROJECT DRIVE                   ,TEMPE                    ,AZ,85281     ,86-0929205
