Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2008,0000063971,5,          ,                              ,                         ,  ,05,0000101188,0,POINT WEST CREDIT UNION       ,718 NE 12TH AVE                         ,PORTLAND                 ,OR,97232     ,93-0232289
2008,0000064019,5,          ,                              ,                         ,  ,04,0000063888,0,IOWA COMMUNITY CREDIT UNION   ,320 W. 2ND ST.                          ,WATERLOO                 ,IA,50701     ,42-0698776
2008,0000064029,5,          ,                              ,                         ,  ,05,0000069352,0,SANTA CRUZ COMMUNITY CU       ,P.O. BOX 1877                           ,SANTA CRUZ               ,CA,95060     ,94-2407726
2008,0000064037,5,          ,                              ,                         ,  ,05,0000070682,0,POWER CREDIT UNION            ,1615 E. EVANS AVENUE                    ,PUEBLO                   ,CO,81004     ,84-0160254
2008,0000064049,5,          ,                              ,                         ,  ,04,0000475321,0,DUPACO COMMUNITY CREDIT UNION ,3299 HILLCREST ROAD                     ,DUBUQUE                  ,IA,52001-3974,42-0674206
2008,0000064070,5,          ,                              ,                         ,  ,01,0000083732,0,UKRAINIAN FUTURE CREDIT UNION ,26495 RYAN RD.                          ,WARREN                   ,MI,48091     ,38-1686292
2008,0000064084,5,          ,                              ,                         ,  ,04,0000333045,0,MAZUMA CREDIT UNION           ,9300 TROOST                             ,KANSAS CITY              ,MO,64131     ,04-4054433
2008,0000064103,5,          ,                              ,                         ,  ,05,0000046697,0,USAGENCIES CREDIT UNION       ,95 SW TAYLOR ST                         ,PORTLAND                 ,OR,97204     ,93-0256538
2008,0000064110,5,          ,                              ,                         ,  ,05,0000067048,0,ARAPAHOE CREDIT UNION         ,3999 EAST ARAPAHOE ROAD                 ,CENTENNIAL               ,CO,80122     ,84-0476152
2008,0000064122,5,          ,                              ,                         ,  ,05,0000061250,0,VALLEY OAK CREDIT UNION       ,40870 SIERRA DRIVE                      ,THREE RIVERS             ,CA,93271     ,94-1384575
2008,0000064131,5,          ,                              ,                         ,  ,02,0002958520,0,PA STATE EMPLOYEES CU         ,PO BOX 67013                            ,HARRISBURG               ,PA,17106     ,23-0961140
2008,0000064144,5,          ,                              ,                         ,  ,01,0000078332,0,WORCESTER CREDIT UNION        ,520 WEST BOYLSTON STREET                ,WORCESTER                ,MA,01606     ,04-1990205
2008,0000064154,5,          ,                              ,                         ,  ,05,0000196274,0,FIRST METROPOLITAN C U        ,1333 WILLOW PASS RD. SUITE 206          ,CONCORD                  ,CA,94520-7931,94-1126940
2008,0000064166,5,          ,                              ,                         ,  ,05,0000276979,0,MARION & POLK SCHOOLS CU      ,451 DIVISION STREET NE                  ,SALEM                    ,OR,97301     ,93-0465543
2008,0000064168,5,          ,                              ,                         ,  ,04,0000077352,0,HEARTLAND CREDIT UNION        ,5500 SOUTH ROBERT TRAIL                 ,INVER GROVE HEIGHTS      ,MN,55077     ,41-0845601
2008,0000064169,5,          ,                              ,                         ,  ,05,0000043851,0,VALLEY HEALTH & POSTAL EMPL CU,P.O. BOX 12903                          ,SALEM                    ,OR,97309-0903,93-6027729
2008,0000064171,5,          ,                              ,                         ,  ,05,0000364187,0,UNIVERSITY CREDIT UNION       ,1500 S. SEPULVEDA BLVD.                 ,LOS ANGELES              ,CA,90025     ,95-1715669
2008,0000064196,5,          ,                              ,                         ,  ,04,0000038226,0,CENTRALCOMMUNICATIONS C U     ,17811 E US HIGHWAY 40                   ,INDEPENDENCE             ,MO,64055-5406,44-0195325
2008,0000064199,5,          ,                              ,                         ,  ,04,0000056943,0,CONSERVATION EMP. CREDIT UNION,P.O. BOX 180                            ,JEFFERSON CITY           ,MO,65102-0180,44-0595869
2008,0000064203,5,          ,                              ,                         ,  ,04,0000212756,0,GREATER IOWA CREDIT UNION     ,801 LINCOLN WAY PO BOX 665              ,AMES                     ,IA,50010     ,42-0664060
2008,0000064207,5,          ,                              ,                         ,  ,05,0000101075,0,NORBEL CREDIT UNION           ,1025 SWALLOW                            ,FORT COLLINS             ,CO,80525     ,84-0397811
2008,0000064231,5,          ,                              ,                         ,  ,04,0000049452,0,FIRST CLASS CREDIT UNION      ,303 EUCLID AVE                          ,DES MOINES               ,IA,50313     ,42-0214790
2008,0000064271,5,          ,                              ,                         ,  ,04,0000061807,0,PREMIER CREDIT UNION          ,800 9TH ST                              ,DES MOINES               ,IA,50309     ,42-0127275
2008,0000064283,5,          ,                              ,                         ,  ,04,0000044926,0,RIVER REGION CREDIT UNION     ,3608 WEST TRUMAN BLVD                   ,JEFFERSON CITY           ,MO,65109     ,44-0623480
2008,0000064287,5,          ,                              ,                         ,  ,04,0000062008,0,FINANCIAL ONE CREDIT UNION    ,843 - 40TH AVE NE                       ,COLUMBIA HEIGHTS         ,MN,55421-2906,41-0644981
2008,0000064307,5,          ,                              ,                         ,  ,04,0000058511,0,PRAIRIE TRAIL CREDIT UNION    ,2350 W MCDONOUGH ST                     ,JOLIET                   ,IL,60436     ,36-2405550
2008,0000064332,5,          ,                              ,                         ,  ,05,0000118342,0,ALPINE CREDIT UNION           ,1510 N STATE STREET                     ,OREM                     ,UT,84003     ,87-0242876
2008,0000064342,5,          ,                              ,                         ,  ,05,0000400746,0,CREDIT UNION OF DENVER        ,9305 W ALAMEDA AVE                      ,LAKEWOOD                 ,CO,80226-9420,84-0186846
2008,0000064370,5,          ,                              ,                         ,  ,05,0000061783,0,PYRAMID CREDIT UNION          ,921 N SWAN RD                           ,TUCSON                   ,AZ,85711     ,86-0049558
2008,0000064382,5,          ,                              ,                         ,  ,05,0000038796,0,UNITED FINANCIAL CREDIT UNION ,9925 PAINTER AVE SUITE D                ,WHITTIER                 ,CA,90605     ,95-1820936
2008,0000064391,5,          ,                              ,                         ,  ,04,0000037435,0,BEST OF IOWA COMMUNITY CREDIT ,405 S BLAIRSFERRY CROSSING              ,HIAWATHA                 ,IA,52233     ,42-0806013
2008,0000064418,5,          ,                              ,                         ,  ,04,0001284209,0,VERIDIAN CREDIT UNION         ,PO BOX 6000                             ,WATERLOO                 ,IA,50704     ,42-1132695
2008,0000064441,5,          ,                              ,                         ,  ,04,0000146662,0,HEARTLAND CREDIT UNION        ,2213 W WHITE OAKS DRIVE                 ,SPRINGFIELD              ,IL,62704-6498,37-0665733
2008,0000064471,5,          ,                              ,                         ,  ,04,0000325589,0,DU TRAC COMMUNITY CU          ,P O BOX 3250                            ,DUBUQUE                  ,IA,52004-3250,42-0670685
2008,0000064482,5,          ,                              ,                         ,  ,05,0000204599,0,UNCLE CREDIT UNION            ,2100 LAS POSITAS COURT                  ,LIVERMORE                ,CA,94551     ,94-1404327
2008,0000064503,5,          ,                              ,                         ,  ,05,0000037745,0,DOW GREAT WESTERN CREDIT UNION,4041 LONE TREE WAY  SUITE 100           ,ANTIOCH                  ,CA,94531-6208,94-1417215
2008,0000064515,5,          ,                              ,                         ,  ,05,0000101550,0,PREMIER COMMUNITY CREDIT UNION,3255 W BENJAMIN HOLT DR                 ,STOCKTON                 ,CA,95219     ,94-1215832
2008,0000064531,5,          ,                              ,                         ,  ,05,0000126984,0,ALTA VISTA CREDIT UNION       ,PO BOX 10847                            ,SAN BERNARDINO           ,CA,92423     ,95-1442266
2008,0000064534,5,          ,                              ,                         ,  ,04,0000120882,0,RIVERLAND CREDIT UNION        ,601 LOYOLA AVE                          ,NEW ORLEANS              ,LA,70113     ,72-0840853
2008,0000064546,5,          ,                              ,                         ,  ,05,0000090801,0,I.L.W.U. CREDIT UNION         ,P.O. BOX 445                            ,WILMINGTON               ,CA,90748     ,95-1786417
2008,0000064575,5,          ,                              ,                         ,  ,05,0000116900,0,OAKLAND MUNICIPAL CREDIT UNION,250 FRANK H. OGAWA PLAZA  STE. 6301     ,OAKLAND                  ,CA,94612     ,94-0727114
2008,0000064588,5,          ,                              ,                         ,  ,05,0000750483,0,CREDIT UNION OF COLORADO      ,1390 LOGAN ST                           ,DENVER                   ,CO,80203     ,84-0174408
2008,0000064598,5,          ,                              ,                         ,  ,03,0000138786,0,ALABAMA STATE EMPLOYEES CU    ,1000 INTERSTATE PARK DRIVE              ,MONTGOMERY               ,AL,36109     ,63-0348156
2008,0000064606,5,          ,                              ,                         ,  ,02,0000212842,0,LEHIGH VALLEY EDUCATORS CU    ,3720 HAMILTON BOULEVARD                 ,ALLENTOWN                ,PA,18103     ,23-0338105
2008,0000064655,5,          ,                              ,                         ,  ,04,0000075799,0,NORTHERN COMMUNITIES CREDIT UN,3311 W ARROWHEAD RD                     ,DULUTH                   ,MN,55811     ,41-0225925
2008,0000064706,5,          ,                              ,                         ,  ,04,0000037625,0,STAR CHOICE CREDIT UNION      ,425 PORTLAND AVE                        ,MINNEAPOLIS              ,MN,55488     ,41-0415875
2008,0000064759,5,          ,                              ,                         ,  ,05,0000302070,0,DEL NORTE CREDIT UNION        ,PO BOX 1180                             ,LOS ALAMOS               ,NM,87544     ,85-0124035
2008,0000064766,5,          ,                              ,                         ,  ,05,0000071969,0,MERCO CREDIT UNION            ,1911 M STREET                           ,MERCED                   ,CA,95340-3706,94-1366983
2008,0000064778,5,          ,                              ,                         ,  ,05,0000637049,0,PUBLIC SERVICE CREDIT UNION   ,7055 E EVANS AVE                        ,DENVER                   ,CO,80224     ,84-6023137
